currency,ticker,date,open_price,high,low,close_price,volume,market_cap
Polygon,MATIC,"Aug 12, 2021",$1.37,$1.48,$1.26,$1.32,"$1,812,149,732","$8,516,258,275"
Polygon,MATIC,"Aug 11, 2021",$1.16,$1.43,$1.15,$1.37,"$2,204,620,649","$8,855,027,842"
Polygon,MATIC,"Aug 10, 2021",$1.13,$1.18,$1.11,$1.16,"$827,611,523","$7,462,673,073"
Polygon,MATIC,"Aug 09, 2021",$1.08,$1.16,$1.04,$1.13,"$736,205,594","$7,269,558,633"
Polygon,MATIC,"Aug 08, 2021",$1.17,$1.18,$1.07,$1.08,"$703,610,531","$6,968,322,214"
Polygon,MATIC,"Aug 07, 2021",$1.08,$1.19,$1.07,$1.17,"$1,110,079,229","$7,503,796,940"
Polygon,MATIC,"Aug 06, 2021",$1.07,$1.10,$1.04,$1.08,"$603,613,586","$6,954,804,417"
Polygon,MATIC,"Aug 05, 2021",$1.05,$1.07,$1.01,$1.06,"$621,282,689","$6,852,638,069"
Polygon,MATIC,"Aug 04, 2021",$1.02,$1.07,$1.01,$1.05,"$518,285,126","$6,773,732,418"
Polygon,MATIC,"Aug 03, 2021",$1.05,$1.06,$1.01,$1.02,"$467,084,981","$6,555,677,725"
Polygon,MATIC,"Aug 02, 2021",$1.05,$1.08,$1.02,$1.05,"$570,342,629","$6,744,801,648"
Polygon,MATIC,"Aug 01, 2021",$1.08,$1.13,$1.04,$1.05,"$797,582,648","$6,761,867,778"
Polygon,MATIC,"Jul 31, 2021",$1.07,$1.10,$1.03,$1.08,"$667,661,361","$6,955,736,121"
Polygon,MATIC,"Jul 30, 2021",$1.03,$1.07,$0.9979,$1.07,"$718,792,140","$6,870,657,182"
Polygon,MATIC,"Jul 29, 2021",$1.02,$1.04,$0.992,$1.03,"$469,026,617","$6,575,516,318"
Polygon,MATIC,"Jul 28, 2021",$1.04,$1.06,$0.9933,$1.02,"$927,615,842","$6,509,734,863"
Polygon,MATIC,"Jul 27, 2021",$1.02,$1.06,$0.939,$1.04,"$1,313,155,904","$6,657,692,700"
Polygon,MATIC,"Jul 26, 2021",$0.9397,$1.13,$0.9345,$1.02,"$1,931,636,034","$6,509,111,187"
Polygon,MATIC,"Jul 25, 2021",$0.9486,$0.9644,$0.8873,$0.9399,"$600,985,079","$6,010,689,354"
Polygon,MATIC,"Jul 24, 2021",$0.9485,$0.9849,$0.9117,$0.9493,"$769,444,027","$6,070,681,183"
Polygon,MATIC,"Jul 23, 2021",$0.8812,$0.9556,$0.8602,$0.9492,"$984,378,205","$6,070,073,154"
Polygon,MATIC,"Jul 22, 2021",$0.8889,$0.9281,$0.8441,$0.8806,"$1,369,987,199","$5,619,401,920"
Polygon,MATIC,"Jul 21, 2021",$0.689,$0.9397,$0.6694,$0.888,"$2,106,021,346","$5,652,787,334"
Polygon,MATIC,"Jul 20, 2021",$0.7333,$0.7382,$0.6241,$0.6901,"$953,798,836","$4,387,449,150"
Polygon,MATIC,"Jul 19, 2021",$0.7943,$0.7994,$0.7288,$0.7307,"$393,350,081","$4,645,741,183"
Polygon,MATIC,"Jul 18, 2021",$0.8017,$0.8586,$0.7898,$0.7955,"$404,667,080","$5,035,683,648"
Polygon,MATIC,"Jul 17, 2021",$0.8114,$0.8214,$0.7836,$0.8015,"$421,592,446","$5,073,693,574"
Polygon,MATIC,"Jul 16, 2021",$0.8782,$0.8973,$0.8108,$0.8126,"$457,749,814","$5,144,300,696"
Polygon,MATIC,"Jul 15, 2021",$0.9297,$0.9452,$0.8583,$0.8768,"$395,226,772","$5,550,515,941"
Polygon,MATIC,"Jul 14, 2021",$0.9459,$0.965,$0.8718,$0.9287,"$523,726,158","$5,879,161,525"
Polygon,MATIC,"Jul 13, 2021",$0.9957,$0.9957,$0.9384,$0.9457,"$365,205,018","$5,986,580,776"
