currency,ticker,date,open_price,high,low,close_price,volume,market_cap
USD Coin,USDC,"Sep 16, 2021",$1.00,$1.00,$0.9999,$1.00,"$3,019,567,636","$29,197,463,467"
USD Coin,USDC,"Sep 15, 2021",$1.00,$1.00,$0.9997,$1.00,"$2,470,653,828","$29,235,937,121"
USD Coin,USDC,"Sep 14, 2021",$1.00,$1.00,$0.9999,$1.00,"$2,519,296,426","$29,231,599,755"
USD Coin,USDC,"Sep 13, 2021",$0.9996,$1.00,$0.9994,$1.00,"$3,628,988,394","$29,322,935,001"
USD Coin,USDC,"Sep 12, 2021",$1.00,$1.00,$0.9993,$0.9995,"$2,394,483,277","$29,218,183,033"
USD Coin,USDC,"Sep 11, 2021",$1.00,$1.00,$0.9996,$1.00,"$2,652,390,883","$29,207,633,498"
USD Coin,USDC,"Sep 10, 2021",$1.00,$1.00,$0.9998,$1.00,"$3,691,326,992","$29,140,454,558"
USD Coin,USDC,"Sep 09, 2021",$1.00,$1.00,$0.9874,$1.00,"$3,450,210,441","$28,884,990,401"
USD Coin,USDC,"Sep 08, 2021",$1.00,$1.00,$0.9999,$1.00,"$4,765,769,583","$28,600,632,585"
USD Coin,USDC,"Sep 07, 2021",$0.9996,$1.00,$0.9993,$1.00,"$5,947,165,235","$28,074,315,082"
USD Coin,USDC,"Sep 06, 2021",$0.9995,$1.00,$0.9994,$0.9995,"$2,592,075,507","$27,808,275,285"
USD Coin,USDC,"Sep 05, 2021",$0.9999,$1.00,$0.9992,$0.9996,"$2,324,755,018","$27,797,091,080"
USD Coin,USDC,"Sep 04, 2021",$0.9999,$1.00,$0.9998,$0.9999,"$2,628,095,148","$27,671,106,177"
USD Coin,USDC,"Sep 03, 2021",$0.9999,$1.00,$0.9996,$0.9998,"$3,401,964,526","$27,622,556,170"
USD Coin,USDC,"Sep 02, 2021",$0.9997,$1.00,$0.9994,$1.00,"$3,143,686,060","$27,496,820,759"
USD Coin,USDC,"Sep 01, 2021",$1.00,$1.00,$0.9995,$0.9998,"$3,244,150,267","$27,506,771,009"
USD Coin,USDC,"Aug 31, 2021",$1.00,$1.00,$0.9998,$1.00,"$3,343,430,902","$27,409,390,665"
USD Coin,USDC,"Aug 30, 2021",$1.00,$1.00,$0.9997,$1.00,"$2,622,499,236","$27,402,274,775"
USD Coin,USDC,"Aug 29, 2021",$1.00,$1.00,$0.9996,$1.00,"$1,949,814,217","$27,229,668,412"
USD Coin,USDC,"Aug 28, 2021",$0.9998,$1.00,$0.9994,$1.00,"$1,753,172,363","$27,136,566,622"
USD Coin,USDC,"Aug 27, 2021",$1.00,$1.00,$0.9998,$0.9999,"$2,701,122,162","$27,145,260,413"
USD Coin,USDC,"Aug 26, 2021",$1.00,$1.00,$0.9999,$1.00,"$2,796,769,690","$26,997,705,549"
USD Coin,USDC,"Aug 25, 2021",$1.00,$1.00,$0.9999,$1.00,"$2,658,484,333","$27,053,658,215"
